split,sequence,lidar_frame,same_index_cam_frame,same_index_dt_s,nearest_cam_frame,nearest_dt_s
train,139,73,73,-0.04985690116882324,73,-0.04985690116882324
train,139,74,74,-0.04985404014587402,74,-0.04985404014587402
train,139,75,75,-0.04985499382019043,75,-0.04985499382019043
train,139,76,76,-0.049868106842041016,76,-0.049868106842041016
train,139,77,77,-0.049867868423461914,77,-0.049867868423461914
train,139,78,78,-0.0498509407043457,78,-0.0498509407043457
train,139,79,79,-0.0498499870300293,79,-0.0498499870300293
train,149,0,0,-0.049861907958984375,0,-0.049861907958984375
train,149,1,1,-0.049859046936035156,1,-0.049859046936035156
train,149,2,2,-0.0498509407043457,2,-0.0498509407043457
train,149,3,3,-0.049844980239868164,3,-0.049844980239868164
train,149,4,4,-0.049848079681396484,4,-0.049848079681396484
train,149,5,5,-0.04985499382019043,5,-0.04985499382019043
train,149,6,6,-0.049857139587402344,6,-0.049857139587402344
train,149,7,7,-0.0498499870300293,7,-0.0498499870300293
train,149,8,8,-0.049852848052978516,8,-0.049852848052978516
train,149,9,9,-0.04984903335571289,9,-0.04984903335571289
train,149,10,10,-0.04984903335571289,10,-0.04984903335571289
train,149,11,11,-0.049852848052978516,11,-0.049852848052978516
train,149,12,12,-0.049855947494506836,12,-0.049855947494506836
train,149,13,13,-0.04986000061035156,13,-0.04986000061035156
train,149,14,14,-0.04985785484313965,14,-0.04985785484313965
train,149,15,15,-0.049859046936035156,15,-0.049859046936035156
train,149,16,16,-0.04986310005187988,16,-0.04986310005187988
train,149,17,17,-0.04984283447265625,17,-0.04984283447265625
train,149,18,18,-0.049839019775390625,18,-0.049839019775390625
train,149,19,19,-0.04984688758850098,19,-0.04984688758850098
train,149,20,20,-0.049843788146972656,20,-0.049843788146972656
train,149,21,21,-0.04985499382019043,21,-0.04985499382019043
train,149,22,22,-0.04985499382019043,22,-0.04985499382019043
train,149,23,23,-0.049852848052978516,23,-0.049852848052978516
train,149,24,24,-0.04985404014587402,24,-0.04985404014587402
train,149,25,25,-0.0498499870300293,25,-0.0498499870300293
train,149,26,26,-0.04984784126281738,26,-0.04984784126281738
train,149,27,27,-0.049844980239868164,27,-0.049844980239868164
train,149,28,28,-0.0498499870300293,28,-0.0498499870300293
train,149,29,29,-0.049839019775390625,29,-0.049839019775390625
train,149,30,30,-0.04984402656555176,30,-0.04984402656555176
train,149,31,31,-0.04985499382019043,31,-0.04985499382019043
train,149,32,32,-0.049861907958984375,32,-0.049861907958984375
train,149,33,33,-0.04987692832946777,33,-0.04987692832946777
train,149,34,34,-0.04989194869995117,34,-0.04989194869995117
train,149,35,35,-0.04988503456115723,35,-0.04988503456115723
train,149,36,36,-0.04985809326171875,36,-0.04985809326171875
train,149,37,37,-0.04984903335571289,37,-0.04984903335571289
train,149,38,38,-0.049855947494506836,38,-0.049855947494506836
train,149,39,39,-0.0498499870300293,39,-0.0498499870300293
train,149,40,40,-0.04982900619506836,40,-0.04982900619506836
train,149,41,41,-0.049822092056274414,41,-0.049822092056274414
train,149,42,42,-0.04983186721801758,42,-0.04983186721801758
train,149,43,43,-0.049832820892333984,43,-0.049832820892333984
train,149,44,44,-0.04983091354370117,44,-0.04983091354370117
train,149,45,45,-0.049825191497802734,45,-0.049825191497802734
train,149,46,46,-0.04981088638305664,46,-0.04981088638305664
train,149,47,47,-0.04980897903442383,47,-0.04980897903442383
train,149,48,48,-0.049807071685791016,48,-0.049807071685791016
train,149,49,49,-0.04979991912841797,49,-0.04979991912841797
train,149,50,50,-0.049800872802734375,50,-0.049800872802734375
train,149,51,51,-0.04979896545410156,51,-0.04979896545410156
train,149,52,52,-0.049781084060668945,52,-0.049781084060668945
train,149,53,53,-0.04978799819946289,53,-0.04978799819946289
train,149,54,54,-0.04979395866394043,54,-0.04979395866394043
train,149,55,55,-0.04978299140930176,55,-0.04978299140930176
train,149,56,56,-0.04977703094482422,56,-0.04977703094482422
train,149,57,57,-0.04979085922241211,57,-0.04979085922241211
train,149,58,58,-0.04980206489562988,58,-0.04980206489562988
train,149,59,59,-0.04980802536010742,59,-0.04980802536010742
train,149,60,60,-0.04981207847595215,60,-0.04981207847595215
train,149,61,61,-0.049818992614746094,61,-0.049818992614746094
train,149,62,62,-0.04982399940490723,62,-0.04982399940490723
train,149,63,63,-0.04983186721801758,63,-0.04983186721801758
train,149,64,64,-0.04982709884643555,64,-0.04982709884643555
train,149,65,65,-0.049829959869384766,65,-0.049829959869384766
train,149,66,66,-0.049835920333862305,66,-0.049835920333862305
train,149,67,67,-0.04983997344970703,67,-0.04983997344970703
train,149,68,68,-0.049841880798339844,68,-0.049841880798339844
train,149,69,69,-0.049833059310913086,69,-0.049833059310913086
train,149,70,70,-0.049839019775390625,70,-0.049839019775390625
train,149,71,71,-0.049844980239868164,71,-0.049844980239868164
train,149,72,72,-0.049836158752441406,72,-0.049836158752441406
train,149,73,73,-0.04983997344970703,73,-0.04983997344970703
train,149,74,74,-0.04985404014587402,74,-0.04985404014587402
train,149,75,75,-0.04986310005187988,75,-0.04986310005187988
train,149,76,76,-0.04986405372619629,76,-0.04986405372619629
train,149,77,77,-0.04987001419067383,77,-0.04987001419067383
train,149,78,78,-0.049880027770996094,78,-0.049880027770996094
train,149,79,79,-0.04987215995788574,79,-0.04987215995788574
train,158,0,0,-0.04967904090881348,0,-0.04967904090881348
train,158,1,1,-0.04967904090881348,1,-0.04967904090881348
train,158,2,2,-0.049690961837768555,2,-0.049690961837768555
train,158,3,3,-0.049700021743774414,3,-0.049700021743774414
train,158,4,4,-0.04969906806945801,4,-0.04969906806945801
train,158,5,5,-0.04969286918640137,5,-0.04969286918640137
train,158,6,6,-0.04969191551208496,6,-0.04969191551208496
train,158,7,7,-0.0496981143951416,7,-0.0496981143951416
train,158,8,8,-0.04969000816345215,8,-0.04969000816345215
train,158,9,9,-0.049694061279296875,9,-0.049694061279296875
train,158,10,10,-0.049703121185302734,10,-0.049703121185302734
train,158,11,11,-0.04969310760498047,11,-0.04969310760498047
train,158,12,12,-0.04969000816345215,12,-0.04969000816345215
train,158,13,13,-0.0496981143951416,13,-0.0496981143951416
train,158,14,14,-0.049690961837768555,14,-0.049690961837768555
train,158,15,15,-0.04969286918640137,15,-0.04969286918640137
train,158,16,16,-0.04969191551208496,16,-0.04969191551208496
train,158,17,17,-0.04968881607055664,17,-0.04968881607055664
train,158,18,18,-0.04969501495361328,18,-0.04969501495361328
train,158,19,19,-0.049697160720825195,19,-0.049697160720825195
train,158,20,20,-0.04969191551208496,20,-0.04969191551208496
train,158,21,21,-0.04968714714050293,21,-0.04968714714050293
train,158,22,22,-0.0496821403503418,22,-0.0496821403503418
train,158,23,23,-0.04966616630554199,23,-0.04966616630554199
train,158,24,24,-0.049664974212646484,24,-0.049664974212646484
train,158,25,25,-0.04967308044433594,25,-0.04967308044433594
train,158,26,26,-0.04966998100280762,26,-0.04966998100280762
train,158,27,27,-0.04967689514160156,27,-0.04967689514160156
train,158,28,28,-0.04968094825744629,28,-0.04968094825744629
train,158,29,29,-0.04967379570007324,29,-0.04967379570007324
train,158,30,30,-0.04967308044433594,30,-0.04967308044433594
train,158,31,31,-0.04966616630554199,31,-0.04966616630554199
train,158,32,32,-0.04964494705200195,32,-0.04964494705200195
train,158,33,33,-0.04964613914489746,33,-0.04964613914489746
train,158,34,34,-0.049635887145996094,34,-0.049635887145996094
train,158,35,35,-0.04962801933288574,35,-0.04962801933288574
train,158,36,36,-0.04963207244873047,36,-0.04963207244873047
train,158,37,37,-0.049633026123046875,37,-0.049633026123046875
train,158,38,38,-0.04964709281921387,38,-0.04964709281921387
train,158,39,39,-0.04964900016784668,39,-0.04964900016784668
train,158,40,40,-0.04964900016784668,40,-0.04964900016784668
train,158,41,41,-0.04964900016784668,41,-0.04964900016784668
train,158,42,42,-0.049638986587524414,42,-0.049638986587524414
train,158,43,43,-0.049639225006103516,43,-0.049639225006103516
train,158,44,44,-0.049635887145996094,44,-0.049635887145996094
train,158,45,45,-0.04963803291320801,45,-0.04963803291320801
train,158,46,46,-0.049651145935058594,46,-0.049651145935058594
train,158,47,47,-0.04965400695800781,47,-0.04965400695800781
train,158,48,48,-0.04967308044433594,48,-0.04967308044433594
train,158,49,49,-0.04968690872192383,49,-0.04968690872192383
train,158,50,50,-0.04968118667602539,50,-0.04968118667602539
train,158,51,51,-0.04968404769897461,51,-0.04968404769897461
train,158,52,52,-0.04968094825744629,52,-0.04968094825744629
train,158,53,53,-0.04968690872192383,53,-0.04968690872192383
train,158,54,54,-0.04968690872192383,54,-0.04968690872192383
train,158,55,55,-0.04967498779296875,55,-0.04967498779296875
train,158,56,56,-0.04967808723449707,56,-0.04967808723449707
train,158,57,57,-0.04969191551208496,57,-0.04969191551208496
train,158,58,58,-0.04967904090881348,58,-0.04967904090881348
train,158,59,59,-0.04967379570007324,59,-0.04967379570007324
train,158,60,60,-0.04968404769897461,60,-0.04968404769897461
train,158,61,61,-0.04969000816345215,61,-0.04969000816345215
train,158,62,62,-0.049677133560180664,62,-0.049677133560180664
train,158,63,63,-0.049681901931762695,63,-0.049681901931762695
train,158,64,64,-0.049694061279296875,64,-0.049694061279296875
train,158,65,65,-0.04968404769897461,65,-0.04968404769897461
train,158,66,66,-0.04969286918640137,66,-0.04969286918640137
train,158,67,67,-0.04968905448913574,67,-0.04968905448913574
train,158,68,68,-0.049681901931762695,68,-0.049681901931762695
train,158,69,69,-0.04968595504760742,69,-0.04968595504760742
train,158,70,70,-0.04969382286071777,70,-0.04969382286071777
train,158,71,71,-0.04969191551208496,71,-0.04969191551208496
train,158,72,72,-0.049685001373291016,72,-0.049685001373291016
train,158,73,73,-0.04968595504760742,73,-0.04968595504760742
train,158,74,74,-0.04967999458312988,74,-0.04967999458312988
train,158,75,75,-0.049685001373291016,75,-0.049685001373291016
train,158,76,76,-0.049690961837768555,76,-0.049690961837768555
train,158,77,77,-0.049685001373291016,77,-0.049685001373291016
train,158,78,78,-0.0496830940246582,78,-0.0496830940246582
train,158,79,79,-0.04969000816345215,79,-0.04969000816345215
val,013,0,0,-0.049818992614746094,0,-0.049818992614746094
val,013,1,1,-0.04982399940490723,1,-0.04982399940490723
val,013,2,2,-0.04982805252075195,2,-0.04982805252075195
val,013,3,3,-0.049818992614746094,3,-0.049818992614746094
val,013,4,4,-0.04982709884643555,4,-0.04982709884643555
val,013,5,5,-0.04982304573059082,5,-0.04982304573059082
val,013,6,6,-0.049806833267211914,6,-0.049806833267211914
val,013,7,7,-0.04980802536010742,7,-0.04980802536010742
val,013,8,8,-0.049818992614746094,8,-0.049818992614746094
val,013,9,9,-0.04981398582458496,9,-0.04981398582458496
val,013,10,10,-0.04980802536010742,10,-0.04980802536010742
val,013,11,11,-0.049803972244262695,11,-0.049803972244262695
val,013,12,12,-0.04981708526611328,12,-0.04981708526611328
val,013,13,13,-0.04982399940490723,13,-0.04982399940490723
val,013,14,14,-0.0498199462890625,14,-0.0498199462890625
val,013,15,15,-0.04982495307922363,15,-0.04982495307922363
val,013,16,16,-0.04983377456665039,16,-0.04983377456665039
val,013,17,17,-0.04983997344970703,17,-0.04983997344970703
val,013,18,18,-0.049836158752441406,18,-0.049836158752441406
val,013,19,19,-0.04985809326171875,19,-0.04985809326171875
val,013,20,20,-0.049861907958984375,20,-0.049861907958984375
val,013,21,21,-0.04986000061035156,21,-0.04986000061035156
val,013,22,22,-0.04987502098083496,22,-0.04987502098083496
val,013,23,23,-0.04987907409667969,23,-0.04987907409667969
val,013,24,24,-0.04987478256225586,24,-0.04987478256225586
val,013,25,25,-0.04987192153930664,25,-0.04987192153930664
val,013,26,26,-0.04987001419067383,26,-0.04987001419067383
val,013,27,27,-0.04986095428466797,27,-0.04986095428466797
val,013,28,28,-0.04985618591308594,28,-0.04985618591308594
val,013,29,29,-0.04985809326171875,29,-0.04985809326171875
val,013,30,30,-0.04986405372619629,30,-0.04986405372619629
val,013,31,31,-0.04986214637756348,31,-0.04986214637756348
val,013,32,32,-0.04987001419067383,32,-0.04987001419067383
val,013,33,33,-0.04986906051635742,33,-0.04986906051635742
val,013,34,34,-0.04985690116882324,34,-0.04985690116882324
val,013,35,35,-0.049859046936035156,35,-0.049859046936035156
val,013,36,36,-0.04984903335571289,36,-0.04984903335571289
val,013,37,37,-0.04984903335571289,37,-0.04984903335571289
val,013,38,38,-0.04984903335571289,38,-0.04984903335571289
val,013,39,39,-0.04984402656555176,39,-0.04984402656555176
val,013,40,40,-0.04983997344970703,40,-0.04983997344970703
val,013,41,41,-0.04983782768249512,41,-0.04983782768249512
val,013,42,42,-0.04984092712402344,42,-0.04984092712402344
val,013,43,43,-0.04983997344970703,43,-0.04983997344970703
val,013,44,44,-0.049844980239868164,44,-0.049844980239868164
val,013,45,45,-0.04984307289123535,45,-0.04984307289123535
val,013,46,46,-0.04983091354370117,46,-0.04983091354370117
val,013,47,47,-0.04982399940490723,47,-0.04982399940490723
val,013,48,48,-0.04982900619506836,48,-0.04982900619506836
val,013,49,49,-0.04983997344970703,49,-0.04983997344970703
val,013,50,50,-0.04984307289123535,50,-0.04984307289123535
val,013,51,51,-0.049829959869384766,51,-0.049829959869384766
val,013,52,52,-0.049818992614746094,52,-0.049818992614746094
val,013,53,53,-0.04982399940490723,53,-0.04982399940490723
val,013,54,54,-0.04981398582458496,54,-0.04981398582458496
val,013,55,55,-0.04981207847595215,55,-0.04981207847595215
val,013,56,56,-0.049817800521850586,56,-0.049817800521850586
val,013,57,57,-0.04981493949890137,57,-0.04981493949890137
val,013,58,58,-0.04981279373168945,58,-0.04981279373168945
val,013,59,59,-0.049816131591796875,59,-0.049816131591796875
val,013,60,60,-0.049820899963378906,60,-0.049820899963378906
val,013,61,61,-0.04982113838195801,61,-0.04982113838195801
val,013,62,62,-0.049822092056274414,62,-0.049822092056274414
val,013,63,63,-0.04982709884643555,63,-0.04982709884643555
val,013,64,64,-0.049826860427856445,64,-0.049826860427856445
val,013,65,65,-0.0498199462890625,65,-0.0498199462890625
val,013,66,66,-0.049818992614746094,66,-0.049818992614746094
val,013,67,67,-0.04982709884643555,67,-0.04982709884643555
val,013,68,68,-0.04984688758850098,68,-0.04984688758850098
val,013,69,69,-0.04985213279724121,69,-0.04985213279724121
val,013,70,70,-0.04986119270324707,70,-0.04986119270324707
val,013,71,71,-0.049865007400512695,71,-0.049865007400512695
val,013,72,72,-0.04987311363220215,72,-0.04987311363220215
val,013,73,73,-0.04987192153930664,73,-0.04987192153930664
val,013,74,74,-0.04987192153930664,74,-0.04987192153930664
val,013,75,75,-0.04987382888793945,75,-0.04987382888793945
val,013,76,76,-0.04987597465515137,76,-0.04987597465515137
val,013,77,77,-0.04987978935241699,77,-0.04987978935241699
val,013,78,78,-0.04987001419067383,78,-0.04987001419067383
val,013,79,79,-0.049868106842041016,79,-0.049868106842041016
val,034,0,0,-0.049829959869384766,0,-0.049829959869384766
val,034,1,1,-0.04982709884643555,1,-0.04982709884643555
val,034,2,2,-0.049818992614746094,2,-0.049818992614746094
val,034,3,3,-0.049822092056274414,3,-0.049822092056274414
val,034,4,4,-0.049839019775390625,4,-0.049839019775390625
val,034,5,5,-0.049839019775390625,5,-0.049839019775390625
val,034,6,6,-0.04984712600708008,6,-0.04984712600708008
val,034,7,7,-0.049865007400512695,7,-0.049865007400512695
val,034,8,8,-0.04987692832946777,8,-0.04987692832946777
val,034,9,9,-0.04987597465515137,9,-0.04987597465515137
val,034,10,10,-0.049865007400512695,10,-0.049865007400512695
val,034,11,11,-0.04986715316772461,11,-0.04986715316772461
val,034,12,12,-0.049868106842041016,12,-0.049868106842041016
val,034,13,13,-0.04986286163330078,13,-0.04986286163330078
val,034,14,14,-0.04985690116882324,14,-0.04985690116882324
val,034,15,15,-0.049865007400512695,15,-0.049865007400512695
val,034,16,16,-0.0498659610748291,16,-0.0498659610748291
val,034,17,17,-0.04985809326171875,17,-0.04985809326171875
val,034,18,18,-0.04985213279724121,18,-0.04985213279724121
val,034,19,19,-0.04985404014587402,19,-0.04985404014587402
val,034,20,20,-0.04986906051635742,20,-0.04986906051635742
val,034,21,21,-0.04986310005187988,21,-0.04986310005187988
val,034,22,22,-0.049865007400512695,22,-0.049865007400512695
val,034,23,23,-0.04985380172729492,23,-0.04985380172729492
val,034,24,24,-0.04986286163330078,24,-0.04986286163330078
val,034,25,25,-0.04985690116882324,25,-0.04985690116882324
val,034,26,26,-0.04985690116882324,26,-0.04985690116882324
val,034,27,27,-0.049844980239868164,27,-0.049844980239868164
val,034,28,28,-0.04983997344970703,28,-0.04983997344970703
val,034,29,29,-0.049839019775390625,29,-0.049839019775390625
val,034,30,30,-0.04984092712402344,30,-0.04984092712402344
val,034,31,31,-0.04983997344970703,31,-0.04983997344970703
val,034,32,32,-0.04983401298522949,32,-0.04983401298522949
val,034,33,33,-0.04984903335571289,33,-0.04984903335571289
val,034,34,34,-0.0498349666595459,34,-0.0498349666595459
val,034,35,35,-0.049842119216918945,35,-0.049842119216918945
val,034,36,36,-0.049839019775390625,36,-0.049839019775390625
val,034,37,37,-0.04983091354370117,37,-0.04983091354370117
val,034,38,38,-0.049841880798339844,38,-0.049841880798339844
val,034,39,39,-0.04983711242675781,39,-0.04983711242675781
val,034,40,40,-0.04983401298522949,40,-0.04983401298522949
val,034,41,41,-0.04982495307922363,41,-0.04982495307922363
val,034,42,42,-0.049820899963378906,42,-0.049820899963378906
val,034,43,43,-0.04983019828796387,43,-0.04983019828796387
val,034,44,44,-0.04982113838195801,44,-0.04982113838195801
val,034,45,45,-0.04982614517211914,45,-0.04982614517211914
val,034,46,46,-0.04982900619506836,46,-0.04982900619506836
val,034,47,47,-0.0498349666595459,47,-0.0498349666595459
val,034,48,48,-0.049833059310913086,48,-0.049833059310913086
val,034,49,49,-0.04983401298522949,49,-0.04983401298522949
val,034,50,50,-0.049818992614746094,50,-0.049818992614746094
val,034,51,51,-0.0498201847076416,51,-0.0498201847076416
val,034,52,52,-0.04981112480163574,52,-0.04981112480163574
val,034,53,53,-0.0498199462890625,53,-0.0498199462890625
val,034,54,54,-0.049822092056274414,54,-0.049822092056274414
val,034,55,55,-0.04982185363769531,55,-0.04982185363769531
val,034,56,56,-0.04982304573059082,56,-0.04982304573059082
val,034,57,57,-0.0498199462890625,57,-0.0498199462890625
val,034,58,58,-0.04982709884643555,58,-0.04982709884643555
val,034,59,59,-0.04982495307922363,59,-0.04982495307922363
val,034,60,60,-0.04984307289123535,60,-0.04984307289123535
val,034,61,61,-0.04984402656555176,61,-0.04984402656555176
val,034,62,62,-0.049844980239868164,62,-0.049844980239868164
val,034,63,63,-0.049841880798339844,63,-0.049841880798339844
val,034,64,64,-0.04984092712402344,64,-0.04984092712402344
val,034,65,65,-0.049842119216918945,65,-0.049842119216918945
val,034,66,66,-0.0498509407043457,66,-0.0498509407043457
val,034,67,67,-0.04983878135681152,67,-0.04983878135681152
val,034,68,68,-0.04982614517211914,68,-0.04982614517211914
val,034,69,69,-0.049848079681396484,69,-0.049848079681396484
val,034,70,70,-0.04984712600708008,70,-0.04984712600708008
val,034,71,71,-0.049855947494506836,71,-0.049855947494506836
val,034,72,72,-0.04985404014587402,72,-0.04985404014587402
val,034,73,73,-0.04985499382019043,73,-0.04985499382019043
val,034,74,74,-0.049861907958984375,74,-0.049861907958984375
val,034,75,75,-0.049859046936035156,75,-0.049859046936035156
val,034,76,76,-0.04986000061035156,76,-0.04986000061035156
val,034,77,77,-0.04986715316772461,77,-0.04986715316772461
val,034,78,78,-0.04986691474914551,78,-0.04986691474914551
val,034,79,79,-0.0498659610748291,79,-0.0498659610748291
val,037,0,0,-0.04985499382019043,0,-0.04985499382019043
val,037,1,1,-0.04986214637756348,1,-0.04986214637756348
val,037,2,2,-0.04986405372619629,2,-0.04986405372619629
val,037,3,3,-0.04986691474914551,3,-0.04986691474914551
val,037,4,4,-0.0498659610748291,4,-0.0498659610748291
val,037,5,5,-0.04986715316772461,5,-0.04986715316772461
val,037,6,6,-0.04986691474914551,6,-0.04986691474914551
val,037,7,7,-0.04986691474914551,7,-0.04986691474914551
val,037,8,8,-0.0498661994934082,8,-0.0498661994934082
val,037,9,9,-0.04986310005187988,9,-0.04986310005187988
val,037,10,10,-0.0498659610748291,10,-0.0498659610748291
val,037,11,11,-0.04987215995788574,11,-0.04987215995788574
val,037,12,12,-0.04987215995788574,12,-0.04987215995788574
val,037,13,13,-0.04987502098083496,13,-0.04987502098083496
val,037,14,14,-0.049874067306518555,14,-0.049874067306518555
val,037,15,15,-0.049868106842041016,15,-0.049868106842041016
val,037,16,16,-0.04986000061035156,16,-0.04986000061035156
val,037,17,17,-0.0498349666595459,17,-0.0498349666595459
val,037,18,18,-0.04982900619506836,18,-0.04982900619506836
val,037,19,19,-0.04982399940490723,19,-0.04982399940490723
val,037,20,20,-0.04982805252075195,20,-0.04982805252075195
val,037,21,21,-0.04983782768249512,21,-0.04983782768249512
val,037,22,22,-0.0498349666595459,22,-0.0498349666595459
val,037,23,23,-0.04982614517211914,23,-0.04982614517211914
val,037,24,24,-0.04983091354370117,24,-0.04983091354370117
val,037,25,25,-0.04983997344970703,25,-0.04983997344970703
val,037,26,26,-0.0498349666595459,26,-0.0498349666595459
val,037,27,27,-0.049818992614746094,27,-0.049818992614746094
val,037,28,28,-0.04980897903442383,28,-0.04980897903442383
val,037,29,29,-0.049822092056274414,29,-0.049822092056274414
val,037,30,30,-0.04981803894042969,30,-0.04981803894042969
val,037,31,31,-0.04980802536010742,31,-0.04980802536010742
val,037,32,32,-0.04980802536010742,32,-0.04980802536010742
val,037,33,33,-0.04981493949890137,33,-0.04981493949890137
val,037,34,34,-0.04982304573059082,34,-0.04982304573059082
val,037,35,35,-0.04982399940490723,35,-0.04982399940490723
val,037,36,36,-0.04982590675354004,36,-0.04982590675354004
val,037,37,37,-0.04982304573059082,37,-0.04982304573059082
val,037,38,38,-0.04982185363769531,38,-0.04982185363769531
val,037,39,39,-0.0498201847076416,39,-0.0498201847076416
val,037,40,40,-0.049829959869384766,40,-0.049829959869384766
val,037,41,41,-0.049826860427856445,41,-0.049826860427856445
val,037,42,42,-0.04982590675354004,42,-0.04982590675354004
val,037,43,43,-0.04982900619506836,43,-0.04982900619506836
val,037,44,44,-0.049829959869384766,44,-0.049829959869384766
val,037,45,45,-0.049839019775390625,45,-0.049839019775390625
val,037,46,46,-0.049844980239868164,46,-0.049844980239868164
val,037,47,47,-0.0498509407043457,47,-0.0498509407043457
val,037,48,48,-0.04984712600708008,48,-0.04984712600708008
val,037,49,49,-0.0498509407043457,49,-0.0498509407043457
val,037,50,50,-0.04984688758850098,50,-0.04984688758850098
val,037,51,51,-0.04984402656555176,51,-0.04984402656555176
val,037,52,52,-0.04985380172729492,52,-0.04985380172729492
val,037,53,53,-0.04986095428466797,53,-0.04986095428466797
val,037,54,54,-0.04986214637756348,54,-0.04986214637756348
val,037,55,55,-0.049867868423461914,55,-0.049867868423461914
val,037,56,56,-0.04986000061035156,56,-0.04986000061035156
val,037,57,57,-0.04986310005187988,57,-0.04986310005187988
val,037,58,58,-0.049857139587402344,58,-0.049857139587402344
val,037,59,59,-0.04985189437866211,59,-0.04985189437866211
val,037,60,60,-0.0498509407043457,60,-0.0498509407043457
val,037,61,61,-0.049855947494506836,61,-0.049855947494506836
val,037,62,62,-0.04986095428466797,62,-0.04986095428466797
val,037,63,63,-0.049857139587402344,63,-0.049857139587402344
val,037,64,64,-0.049861907958984375,64,-0.049861907958984375
val,037,65,65,-0.04986715316772461,65,-0.04986715316772461
val,037,66,66,-0.0498659610748291,66,-0.0498659610748291
val,037,67,67,-0.04986000061035156,67,-0.04986000061035156
val,037,68,68,-0.04986691474914551,68,-0.04986691474914551
val,037,69,69,-0.04986405372619629,69,-0.04986405372619629
val,037,70,70,-0.049859046936035156,70,-0.049859046936035156
val,037,71,71,-0.04984593391418457,71,-0.04984593391418457
val,037,72,72,-0.04984307289123535,72,-0.04984307289123535
val,037,73,73,-0.04983997344970703,73,-0.04983997344970703
val,037,74,74,-0.04984116554260254,74,-0.04984116554260254
val,037,75,75,-0.04984307289123535,75,-0.04984307289123535
val,037,76,76,-0.049839019775390625,76,-0.049839019775390625
val,037,77,77,-0.049835920333862305,77,-0.049835920333862305
val,037,78,78,-0.049826860427856445,78,-0.049826860427856445
val,037,79,79,-0.04982399940490723,79,-0.04982399940490723
val,038,0,0,-0.04979300498962402,0,-0.04979300498962402
val,038,1,1,-0.049794912338256836,1,-0.049794912338256836
val,038,2,2,-0.04979705810546875,2,-0.04979705810546875
val,038,3,3,-0.04979085922241211,3,-0.04979085922241211
val,038,4,4,-0.04978799819946289,4,-0.04978799819946289
val,038,5,5,-0.04978489875793457,5,-0.04978489875793457
val,038,6,6,-0.04979586601257324,6,-0.04979586601257324
val,038,7,7,-0.04980015754699707,7,-0.04980015754699707
val,038,8,8,-0.0498049259185791,8,-0.0498049259185791
val,038,9,9,-0.049816131591796875,9,-0.049816131591796875
val,038,10,10,-0.049829959869384766,10,-0.049829959869384766
val,038,11,11,-0.049844980239868164,11,-0.049844980239868164
val,038,12,12,-0.04984688758850098,12,-0.04984688758850098
val,038,13,13,-0.04984688758850098,13,-0.04984688758850098
val,038,14,14,-0.0498499870300293,14,-0.0498499870300293
val,038,15,15,-0.04985523223876953,15,-0.04985523223876953
val,038,16,16,-0.04985404014587402,16,-0.04985404014587402
val,038,17,17,-0.04986000061035156,17,-0.04986000061035156
val,038,18,18,-0.049855947494506836,18,-0.049855947494506836
val,038,19,19,-0.04986000061035156,19,-0.04986000061035156
val,038,20,20,-0.049861907958984375,20,-0.049861907958984375
val,038,21,21,-0.04985499382019043,21,-0.04985499382019043
val,038,22,22,-0.04985308647155762,22,-0.04985308647155762
val,038,23,23,-0.049859046936035156,23,-0.049859046936035156
val,038,24,24,-0.04986381530761719,24,-0.04986381530761719
val,038,25,25,-0.049865007400512695,25,-0.049865007400512695
val,038,26,26,-0.04986405372619629,26,-0.04986405372619629
val,038,27,27,-0.049867868423461914,27,-0.049867868423461914
val,038,28,28,-0.04986906051635742,28,-0.04986906051635742
val,038,29,29,-0.04986691474914551,29,-0.04986691474914551
val,038,30,30,-0.04987692832946777,30,-0.04987692832946777
val,038,31,31,-0.04987311363220215,31,-0.04987311363220215
val,038,32,32,-0.0498659610748291,32,-0.0498659610748291
val,038,33,33,-0.04987597465515137,33,-0.04987597465515137
val,038,34,34,-0.04986906051635742,34,-0.04986906051635742
val,038,35,35,-0.049878835678100586,35,-0.049878835678100586
val,038,36,36,-0.04986381530761719,36,-0.04986381530761719
val,038,37,37,-0.04986095428466797,37,-0.04986095428466797
val,038,38,38,-0.04984116554260254,38,-0.04984116554260254
val,038,39,39,-0.04983711242675781,39,-0.04983711242675781
val,038,40,40,-0.04983711242675781,40,-0.04983711242675781
val,038,41,41,-0.04984021186828613,41,-0.04984021186828613
val,038,42,42,-0.049836158752441406,42,-0.049836158752441406
val,038,43,43,-0.04983019828796387,43,-0.04983019828796387
val,038,44,44,-0.04983401298522949,44,-0.04983401298522949
val,038,45,45,-0.049842119216918945,45,-0.049842119216918945
val,038,46,46,-0.04982900619506836,46,-0.04982900619506836
val,038,47,47,-0.049826860427856445,47,-0.049826860427856445
val,038,48,48,-0.049836158752441406,48,-0.049836158752441406
val,038,49,49,-0.04983401298522949,49,-0.04983401298522949
val,038,50,50,-0.04982805252075195,50,-0.04982805252075195
val,038,51,51,-0.049835920333862305,51,-0.049835920333862305
val,038,52,52,-0.04983401298522949,52,-0.04983401298522949
val,038,53,53,-0.04983997344970703,53,-0.04983997344970703
val,038,54,54,-0.04983997344970703,54,-0.04983997344970703
val,038,55,55,-0.04983687400817871,55,-0.04983687400817871
val,038,56,56,-0.049833059310913086,56,-0.049833059310913086
